dist,dgp,n,cfg,m,k,objective,parameter,theta_true,R,n_success,conv_rate,bias,rel_bias,rmse,rel_rmse,sd,fail_not_applicable,fail_optimizer,fail_boundary,fail_nonfinite
gamma,gam_moderada,100,P5,5,2,A,shape,2.0,300,300,1.0,0.15492678311004804,0.07746339155502402,0.44885066187936284,0.22442533093968142,0.4219693539388764,0,0,0,0
gamma,gam_moderada,100,P5,5,2,A,scale,500.0,300,300,1.0,-21.406326740010115,-0.04281265348002023,110.50720466704371,0.22101440933408742,108.595217188163,0,0,0,0
gamma,gam_moderada,100,P5,5,2,B,shape,2.0,300,300,1.0,0.11912338273539191,0.05956169136769596,0.38675909868969766,0.19337954934484883,0.3685716170496492,0,0,0,0
gamma,gam_moderada,100,P5,5,2,B,scale,500.0,300,300,1.0,-20.852876511142824,-0.04170575302228565,95.12636500768467,0.19025273001536933,92.96769781439849,0,0,0,0
gamma,gam_moderada,100,P5,5,2,Bg,shape,2.0,300,300,1.0,0.1549263618823593,0.07746318094117965,0.44885111448280474,0.22442555724140237,0.42196999215657616,0,0,0,0
gamma,gam_moderada,100,P5,5,2,Bg,scale,500.0,300,300,1.0,-21.406240708106964,-0.042812481416213924,110.50736401752854,0.2210147280350571,108.59539690187951,0,0,0,0
gamma,gam_moderada,100,P5,5,2,C,shape,2.0,300,300,1.0,0.12070235712549193,0.060351178562745966,0.38629608999177195,0.19314804499588598,0.36756763097205586,0,0,0,0
gamma,gam_moderada,100,P5,5,2,C,scale,500.0,300,300,1.0,-19.072257683883436,-0.03814451536776687,95.18258184500627,0.19036516369001252,93.40801033550063,0,0,0,0
gamma,gam_moderada,100,P5,5,2,D,shape,2.0,300,300,1.0,0.13136550076282738,0.06568275038141369,0.41134001955917826,0.20567000977958913,0.3904508802224659,0,0,0,0
gamma,gam_moderada,100,P5,5,2,D,scale,500.0,300,300,1.0,-19.159420500606473,-0.038318841001212946,98.8517502545992,0.19770350050919838,97.13927422246276,0,0,0,0
gamma,gam_moderada,100,Pmk,2,2,A,shape,2.0,300,291,0.97,0.12886430999615683,0.06443215499807842,0.5102572588005294,0.2551286294002647,0.4945674870877437,0,9,0,0
gamma,gam_moderada,100,Pmk,2,2,A,scale,500.0,300,291,0.97,-7.72867063159714,-0.01545734126319428,128.21001389820188,0.25642002779640377,128.19731446414147,0,9,0,0
gamma,gam_moderada,100,Pmk,2,2,B,shape,2.0,300,300,1.0,0.12763652598292508,0.06381826299146254,0.5090189368949167,0.25450946844745836,0.49358005048837655,0,0,0,0
gamma,gam_moderada,100,Pmk,2,2,B,scale,500.0,300,300,1.0,-7.052040156977512,-0.014104080313955023,128.25247383137057,0.2565049476627411,128.27241251674886,0,0,0,0
gamma,gam_moderada,100,Pmk,2,2,Bg,shape,2.0,300,300,1.0,0.1276337170379236,0.0638168585189618,0.5090178564912164,0.2545089282456082,0.49357966136078385,0,0,0,0
gamma,gam_moderada,100,Pmk,2,2,Bg,scale,500.0,300,300,1.0,-7.051387479743198,-0.014102774959486397,128.25352886485757,0.25650705772971516,128.27350691453486,0,0,0,0
gamma,gam_moderada,100,Pmk,2,2,C,shape,2.0,300,300,1.0,0.12763706963014654,0.06381853481507327,0.5090180603306512,0.2545090301653256,0.49357900242798053,0,0,0,0
gamma,gam_moderada,100,Pmk,2,2,C,scale,500.0,300,300,1.0,-7.052094637216271,-0.014104189274432542,128.2524112847858,0.25650482256957163,128.27234676553917,0,0,0,0
gamma,gam_moderada,100,Pmk,2,2,D,shape,2.0,300,300,1.0,0.12764625822397724,0.06382312911198862,0.5090154511011205,0.2545077255505602,0.4935739184062144,0,0,0,0
gamma,gam_moderada,100,Pmk,2,2,D,scale,500.0,300,300,1.0,-7.055779705452721,-0.014111559410905443,128.24995956978304,0.2564999191395661,128.26968390242175,0,0,0,0
gamma,gam_moderada,1000,P3c,3,2,A,shape,2.0,300,300,1.0,0.005319336758506488,0.002659668379253244,0.13829368418283847,0.06914684209141923,0.13842224097775357,0,0,0,0
gamma,gam_moderada,1000,P3c,3,2,A,scale,500.0,300,300,1.0,1.8966360479616355,0.003793272095923271,40.528919513755824,0.08105783902751165,40.55216000318375,0,0,0,0
gamma,gam_moderada,1000,P3c,3,2,B,shape,2.0,300,300,1.0,0.0031472016536615577,0.0015736008268307788,0.13554805034521722,0.06777402517260861,0.13573792772921453,0,0,0,0
gamma,gam_moderada,1000,P3c,3,2,B,scale,500.0,300,300,1.0,2.3492058814012466,0.0046984117628024935,40.3988402355911,0.0807976804711822,40.39786482454502,0,0,0,0
gamma,gam_moderada,1000,P3c,3,2,Bg,shape,2.0,300,300,1.0,0.0053184724929593585,0.0026592362464796793,0.13829601337914596,0.06914800668957298,0.1384246091136523,0,0,0,0
gamma,gam_moderada,1000,P3c,3,2,Bg,scale,500.0,300,300,1.0,1.8968548433128376,0.0037937096866256753,40.52969446313368,0.08105938892626736,40.5529268309975,0,0,0,0
gamma,gam_moderada,1000,P3c,3,2,C,shape,2.0,300,300,1.0,0.002948267623657852,0.001474133811828926,0.13554313803630685,0.06777156901815343,0.13573748759478263,0,0,0,0
gamma,gam_moderada,1000,P3c,3,2,C,scale,500.0,300,300,1.0,2.477192366685074,0.004954384733370148,40.42248506220772,0.08084497012441544,40.413922109223016,0,0,0,0
gamma,gam_moderada,1000,P3c,3,2,D,shape,2.0,300,300,1.0,0.0019031805351037434,0.0009515902675518717,0.13427495624633567,0.06713747812316784,0.1344857980546676,0,0,0,0
gamma,gam_moderada,1000,P3c,3,2,D,scale,500.0,300,300,1.0,2.772337879407303,0.0055446757588146055,39.98999632537452,0.07997999265074904,39.960439661147944,0,0,0,0
gamma,gam_moderada,1000,P3w,3,2,A,shape,2.0,300,300,1.0,0.004471688838477039,0.0022358444192385196,0.11203347190373975,0.05601673595186987,0.11213123653302842,0,0,0,0
gamma,gam_moderada,1000,P3w,3,2,A,scale,500.0,300,300,1.0,1.546242554530636,0.003092485109061272,31.993244019024363,0.06398648803804872,32.009250285443805,0,0,0,0
gamma,gam_moderada,1000,P3w,3,2,B,shape,2.0,300,300,1.0,0.008948418681715253,0.004474209340857627,0.10394691957781692,0.05197345978890846,0.10373406905684766,0,0,0,0
gamma,gam_moderada,1000,P3w,3,2,B,scale,500.0,300,300,1.0,-0.03827314485988609,-7.654628971977218e-05,29.088666604805365,0.05817733320961073,29.137244035400748,0,0,0,0
gamma,gam_moderada,1000,P3w,3,2,Bg,shape,2.0,300,300,1.0,0.004472674759820716,0.002236337379910358,0.11203417185801509,0.056017085929007546,0.11213189876274243,0,0,0,0
gamma,gam_moderada,1000,P3w,3,2,Bg,scale,500.0,300,300,1.0,1.5459636476930996,0.003091927295386199,31.993579231476993,0.06398715846295398,32.009599967422105,0,0,0,0
gamma,gam_moderada,1000,P3w,3,2,C,shape,2.0,300,300,1.0,0.008614520603323683,0.004307260301661842,0.10392775672842561,0.051963878364212804,0.10374316427516468,0,0,0,0
gamma,gam_moderada,1000,P3w,3,2,C,scale,500.0,300,300,1.0,0.19250207563743515,0.00038500415127487033,29.123314674148,0.058246629348296,29.17133793784462,0,0,0,0
gamma,gam_moderada,1000,P3w,3,2,D,shape,2.0,300,300,1.0,0.008116517911270549,0.004058258955635274,0.1006256711663533,0.05031283558317665,0.10046537782646552,0,0,0,0
gamma,gam_moderada,1000,P3w,3,2,D,scale,500.0,300,300,1.0,-0.029446838946341813,-5.8893677892683624e-05,28.568711863781903,0.05713742372756381,28.616430550138592,0,0,0,0
gamma,gam_moderada,1000,P5,5,2,A,shape,2.0,300,299,0.9966666666666667,0.001400711203485283,0.0007003556017426416,0.11020818607346561,0.055104093036732804,0.11038402768773237,0,1,0,0
gamma,gam_moderada,1000,P5,5,2,A,scale,500.0,300,299,0.9966666666666667,1.9921348929692613,0.003984269785938523,31.18206876644125,0.0623641375328825,31.170536042886408,0,1,0,0
gamma,gam_moderada,1000,P5,5,2,B,shape,2.0,300,300,1.0,0.006734019780104461,0.0033670098900522305,0.0996940368925758,0.0498470184462879,0.09963253875517829,0,0,0,0
gamma,gam_moderada,1000,P5,5,2,B,scale,500.0,300,300,1.0,0.004531951570527326,9.063903141054651e-06,28.097506433554038,0.056195012867108075,28.144452643942394,0,0,0,0
gamma,gam_moderada,1000,P5,5,2,Bg,shape,2.0,300,300,1.0,0.001517225334675576,0.000758612667337788,0.11004444089474937,0.05502222044737468,0.11021783083164256,0,0,0,0
gamma,gam_moderada,1000,P5,5,2,Bg,scale,500.0,300,300,1.0,1.9764790827088063,0.003952958165417613,31.130273832948752,0.0622605476658975,31.11937549374006,0,0,0,0
gamma,gam_moderada,1000,P5,5,2,C,shape,2.0,300,300,1.0,0.006930798002962479,0.0034653990014812397,0.0996765719983732,0.0498382859991866,0.09960146191249417,0,0,0,0
gamma,gam_moderada,1000,P5,5,2,C,scale,500.0,300,300,1.0,0.1636221958714259,0.0003272443917428518,28.109403470236387,0.05621880694047277,28.15589291039256,0,0,0,0
gamma,gam_moderada,1000,P5,5,2,D,shape,2.0,300,300,1.0,0.004187196192415588,0.002093598096207794,0.10143435127853369,0.050717175639266844,0.10151722759712534,0,0,0,0
gamma,gam_moderada,1000,P5,5,2,D,scale,500.0,300,300,1.0,0.8638193776926073,0.0017276387553852145,29.216691963016707,0.058433383926033415,29.252714569937414,0,0,0,0
gamma,gam_moderada,1000,Pmk,2,2,A,shape,2.0,300,295,0.9833333333333333,0.0056313555278699745,0.0028156777639349873,0.13313778248062977,0.06656889124031488,0.13324466400516338,0,5,0,0
gamma,gam_moderada,1000,Pmk,2,2,A,scale,500.0,300,295,0.9833333333333333,1.3805744327259504,0.002761148865451901,38.90488717488803,0.07780977434977607,38.94645097470192,0,5,0,0
gamma,gam_moderada,1000,Pmk,2,2,B,shape,2.0,300,300,1.0,0.003179781977684648,0.001589890988842324,0.1348226322122006,0.0674113161061003,0.13501033458473827,0,0,0,0
gamma,gam_moderada,1000,Pmk,2,2,B,scale,500.0,300,300,1.0,2.210133555853986,0.004420267111707971,39.86318976635963,0.07972637953271926,39.86837718894119,0,0,0,0
gamma,gam_moderada,1000,Pmk,2,2,Bg,shape,2.0,300,300,1.0,0.003186883040580124,0.001593441520290062,0.13483152786260377,0.06741576393130189,0.13501907959655218,0,0,0,0
gamma,gam_moderada,1000,Pmk,2,2,Bg,scale,500.0,300,300,1.0,2.2084664548262367,0.004416932909652473,39.86562190413607,0.07973124380827214,39.87090982855332,0,0,0,0
gamma,gam_moderada,1000,Pmk,2,2,C,shape,2.0,300,300,1.0,0.003185405673882258,0.001592702836941129,0.13482576077250535,0.06741288038625268,0.13501333623677178,0,0,0,0
gamma,gam_moderada,1000,Pmk,2,2,C,scale,500.0,300,300,1.0,2.208668552773304,0.004417337105546607,39.863556940279224,0.07972711388055845,39.86882700025332,0,0,0,0
gamma,gam_moderada,1000,Pmk,2,2,D,shape,2.0,300,300,1.0,0.0032048026985189715,0.0016024013492594857,0.13483793742124636,0.06741896871062318,0.1350250761091204,0,0,0,0
gamma,gam_moderada,1000,Pmk,2,2,D,scale,500.0,300,300,1.0,2.202530716382512,0.0044050614327650235,39.865478761897045,0.07973095752379408,39.871095665790584,0,0,0,0
gamma,gam_moderada,10000,P3c,3,2,A,shape,2.0,300,298,0.9933333333333333,9.182611840152788e-05,4.591305920076394e-05,0.04358920674304862,0.02179460337152431,0.043662430695564615,0,2,0,0
gamma,gam_moderada,10000,P3c,3,2,A,scale,500.0,300,298,0.9933333333333333,0.0996183726460913,0.0001992367452921826,12.464980153217134,0.024929960306434268,12.485548589997721,0,2,0,0
gamma,gam_moderada,10000,P3c,3,2,B,shape,2.0,300,300,1.0,-0.002847096813243244,-0.001423548406621622,0.04293701180103099,0.021468505900515494,0.04291409738831059,0,0,0,0
gamma,gam_moderada,10000,P3c,3,2,B,scale,500.0,300,300,1.0,0.9405773440367966,0.0018811546880735932,12.360827201686915,0.02472165440337383,12.345582532363249,0,0,0,0
gamma,gam_moderada,10000,P3c,3,2,Bg,shape,2.0,300,300,1.0,-8.375128006332666e-05,-4.187564003166333e-05,0.04351516473955381,0.021757582369776905,0.04358779110191379,0,0,0,0
gamma,gam_moderada,10000,P3c,3,2,Bg,scale,500.0,300,300,1.0,0.17364098364214442,0.00034728196728428886,12.461325029971524,0.024922650059943048,12.480934100919676,0,0,0,0
gamma,gam_moderada,10000,P3c,3,2,C,shape,2.0,300,300,1.0,-0.0028744302682361944,-0.0014372151341180972,0.04293376410178216,0.02146688205089108,0.04290900869675645,0,0,0,0
gamma,gam_moderada,10000,P3c,3,2,C,scale,500.0,300,300,1.0,0.9560140844255898,0.0019120281688511796,12.360936791333645,0.024721873582667288,12.344502876474333,0,0,0,0
gamma,gam_moderada,10000,P3c,3,2,D,shape,2.0,300,300,1.0,-0.002107452093258688,-0.001053726046629344,0.04242405603393894,0.02121202801696947,0.042442475443648355,0,0,0,0
gamma,gam_moderada,10000,P3c,3,2,D,scale,500.0,300,300,1.0,0.7775223952234,0.0015550447904468,12.216774771232776,0.024433549542465554,12.212378365977761,0,0,0,0
gamma,gam_moderada,10000,P3w,3,2,A,shape,2.0,300,299,0.9966666666666667,0.0030778850064256957,0.0015389425032128479,0.03740052144209552,0.01870026072104776,0.03733614595221191,0,1,0,0
gamma,gam_moderada,10000,P3w,3,2,A,scale,500.0,300,299,0.9966666666666667,-0.7602558157584554,-0.0015205116315169108,10.79282953314315,0.0215856590662863,10.78406837404041,0,1,0,0
gamma,gam_moderada,10000,P3w,3,2,B,shape,2.0,300,300,1.0,-5.770891189249561e-05,-2.8854455946247803e-05,0.032865782509117376,0.016432891254558688,0.03292064538543261,0,0,0,0
gamma,gam_moderada,10000,P3w,3,2,B,scale,500.0,300,300,1.0,-0.016328030967542873,-3.265606193508574e-05,9.322226006937937,0.018644452013875875,9.33778767779356,0,0,0,0
gamma,gam_moderada,10000,P3w,3,2,Bg,shape,2.0,300,300,1.0,0.003056075364944899,0.0015280376824724495,0.03734598564548358,0.01867299282274179,0.0372829241786928,0,0,0,0
gamma,gam_moderada,10000,P3w,3,2,Bg,scale,500.0,300,300,1.0,-0.7459495209598117,-0.0014918990419196235,10.778161534810701,0.0215563230696214,10.770282664732946,0,0,0,0
gamma,gam_moderada,10000,P3w,3,2,C,shape,2.0,300,300,1.0,-0.00010129387715518412,-5.064693857759206e-05,0.03286747675211403,0.016433738376057015,0.032922236860022616,0,0,0,0
gamma,gam_moderada,10000,P3w,3,2,C,scale,500.0,300,300,1.0,0.01404432585638915,2.80886517127783e-05,9.326348041003504,0.01865269608200701,9.34192033026568,0,0,0,0
gamma,gam_moderada,10000,P3w,3,2,D,shape,2.0,300,300,1.0,0.001337713870221524,0.000668856935110762,0.03194793792702423,0.015973968963512115,0.03197325271254832,0,0,0,0
gamma,gam_moderada,10000,P3w,3,2,D,scale,500.0,300,300,1.0,-0.21891417877708363,-0.0004378283575541673,9.19540226911821,0.01839080453823642,9.208155800741924,0,0,0,0
gamma,gam_moderada,10000,P5,5,2,A,shape,2.0,300,300,1.0,0.0014604047861106473,0.0007302023930553236,0.03703025251754341,0.018515126258771705,0.0370632671515463,0,0,0,0
gamma,gam_moderada,10000,P5,5,2,A,scale,500.0,300,300,1.0,-0.4116288922261333,-0.0008232577844522666,10.429887044403872,0.020859774088807743,10.439174294323568,0,0,0,0
gamma,gam_moderada,10000,P5,5,2,B,shape,2.0,300,300,1.0,-0.000608675077395926,-0.000304337538697963,0.031631126184643255,0.015815563092321627,0.0316781102221994,0,0,0,0
gamma,gam_moderada,10000,P5,5,2,B,scale,500.0,300,300,1.0,0.043933932148092936,8.786786429618587e-05,8.950141415206549,0.017900282830413096,8.964987702733826,0,0,0,0
gamma,gam_moderada,10000,P5,5,2,Bg,shape,2.0,300,300,1.0,0.001457720302755483,0.0007288601513777415,0.037032999170545894,0.018516499585272947,0.03706612656067478,0,0,0,0
gamma,gam_moderada,10000,P5,5,2,Bg,scale,500.0,300,300,1.0,-0.41100489616877667,-0.0008220097923375534,10.430804058941291,0.020861608117882582,10.440118223456597,0,0,0,0
gamma,gam_moderada,10000,P5,5,2,C,shape,2.0,300,300,1.0,-0.000585781356302606,-0.000292890678151303,0.031627396949162064,0.015813698474581032,0.03167480717142512,0,0,0,0
gamma,gam_moderada,10000,P5,5,2,C,scale,500.0,300,300,1.0,0.06098997971963627,0.00012197995943927253,8.950127851853381,0.017900255703706763,8.964873972233082,0,0,0,0
gamma,gam_moderada,10000,P5,5,2,D,shape,2.0,300,300,1.0,-0.0006361923670352709,-0.00031809618351763547,0.03258032502715499,0.016290162513577493,0.03262853929823259,0,0,0,0
gamma,gam_moderada,10000,P5,5,2,D,scale,500.0,300,300,1.0,0.17962209338293178,0.00035924418676586356,9.249304433608978,0.018498608867217957,9.263011371834208,0,0,0,0
gamma,gam_moderada,10000,Pmk,2,2,A,shape,2.0,300,300,1.0,-0.0024866681307533778,-0.0012433340653766889,0.04263517511561428,0.02131758755780714,0.04263371220997062,0,0,0,0
gamma,gam_moderada,10000,Pmk,2,2,A,scale,500.0,300,300,1.0,0.6469253751696442,0.0012938507503392883,12.192419201443354,0.02438483840288671,12.195587236215397,0,0,0,0
gamma,gam_moderada,10000,Pmk,2,2,B,shape,2.0,300,300,1.0,-0.002480222761287676,-0.001240111380643838,0.04264201236208205,0.021321006181041026,0.04264094919797201,0,0,0,0
gamma,gam_moderada,10000,Pmk,2,2,B,scale,500.0,300,300,1.0,0.6449405815108094,0.0012898811630216187,12.19378689584562,0.02438757379169124,12.19706461099142,0,0,0,0
gamma,gam_moderada,10000,Pmk,2,2,Bg,shape,2.0,300,300,1.0,-0.0024820983965363475,-0.0012410491982681737,0.042644646982718214,0.021322323491359107,0.042643483199215515,0,0,0,0
gamma,gam_moderada,10000,Pmk,2,2,Bg,scale,500.0,300,300,1.0,0.6458973808547626,0.001291794761709525,12.194548859817099,0.024389097719634198,12.197778121645255,0,0,0,0
gamma,gam_moderada,10000,Pmk,2,2,C,shape,2.0,300,300,1.0,-0.0024917741441541352,-0.0012458870720770676,0.042638562831419494,0.021319281415709747,0.04263681227703656,0,0,0,0
gamma,gam_moderada,10000,Pmk,2,2,C,scale,500.0,300,300,1.0,0.6485086825538247,0.0012970173651076493,12.19348796117148,0.02438697592234296,12.196574926909264,0,0,0,0
gamma,gam_moderada,10000,Pmk,2,2,D,shape,2.0,300,300,1.0,-0.0024734733106781537,-0.0012367366553390768,0.04264597068369739,0.021322985341848694,0.042645314178787544,0,0,0,0
gamma,gam_moderada,10000,Pmk,2,2,D,scale,500.0,300,300,1.0,0.6433932822769179,0.0012867865645538358,12.19549624234418,0.024390992484688363,12.198861192587009,0,0,0,0
gamma,gam_asimetrica,100,P3c,3,2,A,shape,0.6,300,299,0.9966666666666667,0.03882575390508636,0.0647095898418106,0.12647321785123666,0.21078869641872777,0.12056804401126178,0,1,0,0
gamma,gam_asimetrica,100,P3c,3,2,A,scale,1500.0,300,299,0.9966666666666667,-43.411114165869776,-0.02894074277724652,472.78073836310233,0.3151871589087349,471.5727413640181,0,1,0,0
gamma,gam_asimetrica,100,P3c,3,2,B,shape,0.6,300,300,1.0,0.030202572408278172,0.05033762068046362,0.10151214839193136,0.16918691398655228,0.09707694888291583,0,0,0,0
gamma,gam_asimetrica,100,P3c,3,2,B,scale,1500.0,300,300,1.0,-56.379015751822635,-0.03758601050121509,416.0327157180168,0.2773551438120112,412.8836034897319,0,0,0,0
gamma,gam_asimetrica,100,P3c,3,2,Bg,shape,0.6,300,300,1.0,0.039290255457539724,0.06548375909589954,0.12668134577518683,0.21113557629197807,0.12063560429480302,0,0,0,0
gamma,gam_asimetrica,100,P3c,3,2,Bg,scale,1500.0,300,300,1.0,-45.31694034149791,-0.03021129356099861,473.3309776210108,0.31555398508067384,471.9438801883522,0,0,0,0
gamma,gam_asimetrica,100,P3c,3,2,C,shape,0.6,300,300,1.0,0.028421588450881052,0.04736931408480176,0.10055451501964938,0.1675908583660823,0.09661541766474997,0,0,0,0
gamma,gam_asimetrica,100,P3c,3,2,C,scale,1500.0,300,300,1.0,-40.34959840146212,-0.02689973226764141,420.54101019141433,0.2803606734609429,419.30024263436036,0,0,0,0
gamma,gam_asimetrica,100,P3c,3,2,D,shape,0.6,300,300,1.0,0.02534286338654035,0.042238105644233914,0.09680170714038693,0.16133617856731156,0.09358152302763417,0,0,0,0
gamma,gam_asimetrica,100,P3c,3,2,D,scale,1500.0,300,300,1.0,-31.562359335617202,-0.021041572890411468,408.0822678907199,0.2720548452604799,407.5396710156051,0,0,0,0
gamma,gam_asimetrica,100,P3w,3,2,A,shape,0.6,300,299,0.9966666666666667,0.04428499213194137,0.07380832021990229,0.1462246856184655,0.24370780936410916,0.1395910728269992,0,1,0,0
gamma,gam_asimetrica,100,P3w,3,2,A,scale,1500.0,300,299,0.9966666666666667,-47.370550543728996,-0.031580367029152664,449.9312763874451,0.29995418425829673,448.1807414179722,0,1,0,0
gamma,gam_asimetrica,100,P3w,3,2,B,shape,0.6,300,300,1.0,0.03554897999395712,0.05924829998992853,0.11050888091659174,0.18418146819431958,0.10480982674396691,0,0,0,0
gamma,gam_asimetrica,100,P3w,3,2,B,scale,1500.0,300,300,1.0,-87.90742034658683,-0.05860494689772455,366.8626680201765,0.244575112013451,356.7699332236374,0,0,0,0
gamma,gam_asimetrica,100,P3w,3,2,Bg,shape,0.6,300,300,1.0,0.043653898380201395,0.07275649730033566,0.14622280085493886,0.24370466809156477,0.13978762431792371,0,0,0,0
gamma,gam_asimetrica,100,P3w,3,2,Bg,scale,1500.0,300,300,1.0,-45.9904343997614,-0.03066028959984093,449.68081864356043,0.2997872124290403,448.07024196970866,0,0,0,0
gamma,gam_asimetrica,100,P3w,3,2,C,shape,0.6,300,300,1.0,0.03228844220120841,0.05381407033534735,0.10797995003927204,0.17996658339878674,0.10321160251484256,0,0,0,0
gamma,gam_asimetrica,100,P3w,3,2,C,scale,1500.0,300,300,1.0,-54.65768788186847,-0.036438458587912316,368.92466388508836,0.24594977592339223,365.462932861578,0,0,0,0
gamma,gam_asimetrica,100,P3w,3,2,D,shape,0.6,300,300,1.0,0.036943424752916676,0.061572374588194465,0.10238044048798177,0.17063406747996962,0.09564219462846886,0,0,0,0
gamma,gam_asimetrica,100,P3w,3,2,D,scale,1500.0,300,300,1.0,-79.40022530725992,-0.05293348353817328,349.15405865253086,0.23276937243502058,340.5742164114977,0,0,0,0
